1- Query

id,degree_id,name,surname,date_of_birth,fiscal_code,enrolment_date,registration_number,email
1137,65,"ut qui reiciendis","Recusandae non dolor in illum voluptatem. Voluptates quasi aliquam reiciendis laborum ut sunt a. Sapiente voluptatibus impedit dolorem fuga vitae veniam. Fuga dignissimos incidunt ut eligendi.","I semestre",2,14,NULL
1139,65,"et eius occaecati","Qui quaerat corporis asperiores iure expedita qui. Praesentium quasi voluptas sed est et sed.","II semestre",2,14,www.illum.uni.it
1141,65,"porro autem cumque","Sequi ut eum excepturi. Debitis et illo ut facilis. Voluptas incidunt inventore est magnam perferendis.","II semestre",2,12,www.numquam.uni.it
1143,66,"ex quaerat commodi","Et ea odit possimus deserunt. Fugit incidunt repellat a corporis ut. Vel pariatur perferendis et sed optio. Quia dolores ullam animi perferendis.","I semestre",1,13,NULL
1146,66,"omnis quibusdam et","Non eum iste id voluptas sit qui blanditiis labore. Dolores ipsum sunt at. Reprehenderit ipsum magni consequatur itaque et perferendis. Et quis harum doloribus quasi iste hic iste.","II semestre",1,15,NULL
1148,66,"autem tempora ipsa","Placeat occaecati explicabo aspernatur eos. Ea debitis velit sit. Et quis reprehenderit sequi odit esse et placeat. Asperiores est dignissimos voluptas sed excepturi sint est.","I semestre",2,11,www.quis.uni.it
1152,66,"corporis harum maxime","Qui esse sapiente tempora odio aut dolor. Et aliquid cum rem et ut voluptatem qui.","II semestre",2,11,NULL
1154,66,"in blanditiis dolorum","Debitis aliquam sed autem non doloremque porro. Voluptate voluptatem culpa vel. Sunt provident cupiditate earum eaque quas. Id non expedita doloremque vel nostrum possimus incidunt.","I semestre",3,13,www.quis.uni.it
1157,66,"consequatur fugiat quia","Alias est iusto deleniti atque. Ut mollitia enim animi deleniti. Voluptatibus sit at velit rem qui eligendi voluptas quasi.","II semestre",3,13,www.omnis.uni.it
1160,67,"quos pariatur aliquid","Deleniti veniam perspiciatis eius ut mollitia. Quod nostrum adipisci aut qui. Voluptas id eos eveniet sint in. Adipisci delectus perspiciatis ut eos.","I semestre",1,12,NULL
1161,67,"culpa nulla aut","Maxime deserunt dolor dolores. Esse voluptatem rem placeat eum nihil. Magnam qui reiciendis quo rerum minus placeat dolorum. Omnis autem ipsum nobis deleniti.","I semestre",1,13,NULL
1162,67,"aliquam molestias sit","Enim est ut eos doloribus quod. Saepe provident repellendus quia molestiae. Eius consectetur saepe quia et omnis cum rerum. Odio magni impedit quisquam praesentium.","I semestre",1,12,www.consequatur.uni.it
1165,67,"consequuntur aut pariatur","Autem sint ad tenetur itaque molestiae sit sit. Possimus sapiente cumque modi ea harum. Consectetur quos earum minima excepturi vero dolorem. Dicta earum sit ullam vel.","II semestre",1,15,www.consequatur.uni.it
1166,67,"et deserunt vitae","At mollitia aut in ut. Culpa sit sit aut consequatur corporis nihil eos. In quaerat unde voluptatem autem est ducimus. Dignissimos sint rem est laudantium est eum.","II semestre",1,11,NULL
1167,67,"enim cupiditate laudantium","Quas excepturi ipsum atque sed. Id sapiente quisquam rerum perspiciatis. Quidem tempore nisi omnis unde eveniet. Enim magni ut deserunt reprehenderit explicabo eum.","I semestre",2,13,www.animi.uni.it
1170,67,"dolores dolor voluptas","Ut sapiente qui ut at ut quia corrupti. Quia ut et est qui et. Doloribus velit sequi laborum laboriosam omnis.","I semestre",2,15,NULL
1172,67,"ut quis illo","Architecto nesciunt ut sed sunt et perspiciatis ea. Optio magni ab qui. Itaque rem ut eveniet odit nulla dolore est. Eum rem laborum iste dicta facere ut.","II semestre",2,11,www.aut.uni.it
1173,67,"consequatur aperiam illo","Quas adipisci animi suscipit quae. In id qui aut atque. Reprehenderit accusamus voluptate vitae est est voluptatem. Veritatis laborum aspernatur qui ea.","II semestre",2,12,NULL
1175,67,"consequatur in ratione","Alias rem quas eaque autem optio quis autem. Aut consequatur ratione impedit rerum. Enim ut nulla officiis porro minima dolorem. Pariatur qui sapiente labore et ut.","I semestre",3,11,NULL
1176,67,"accusantium aut dicta","Recusandae aut in expedita ea aut saepe aut omnis. Eius vitae similique quia enim et qui est architecto. Voluptatem velit aspernatur nihil ex ab.","I semestre",3,12,NULL
1177,67,"iure alias at","Non voluptas beatae nesciunt esse. Voluptas eius ea minus sit aspernatur ut dolor perferendis. Quaerat eos sapiente et eveniet numquam laborum.","I semestre",3,12,NULL
1178,67,"quia error voluptates","Quo cum atque suscipit aliquam. Hic et odio voluptatem porro recusandae.","II semestre",3,11,NULL
1180,67,"quas est repellat","Sit corrupti et sit enim. Minima voluptas autem dignissimos et maxime. Consequatur eos sint perspiciatis consequatur perferendis velit earum.","II semestre",3,14,NULL
1181,67,"consequatur occaecati illo","Ut reprehenderit natus esse fuga ullam id. Eius voluptatem odit consectetur doloremque quidem non. Mollitia voluptatem voluptatem optio animi non blanditiis.","II semestre",3,11,www.labore.uni.it
1191,68,"eum et saepe","Earum dolore veritatis et qui dicta tenetur. Tenetur exercitationem excepturi earum ullam. Harum laboriosam dignissimos at modi. Doloremque occaecati doloribus quod ut voluptate.","II semestre",2,11,NULL
1192,68,"ipsa quas quia","Occaecati incidunt rerum nisi sint laboriosam nisi. Consequuntur qui est et nemo. Est veniam accusantium voluptas fugit. Ut itaque alias aut fugiat aut mollitia nemo.","II semestre",2,11,NULL
1195,69,"facilis magnam rem","Voluptate porro est amet dolorem. Sint odit consequatur at quas doloremque. Dignissimos harum beatae omnis voluptatem magni numquam accusamus.","I semestre",1,12,NULL
1198,69,"necessitatibus consequatur aperiam","Dolore voluptas repudiandae nulla quidem voluptatem aut. Quia pariatur aut ut eum.","II semestre",1,13,NULL
1207,69,"magnam voluptatem harum","Nulla nemo aut eligendi ducimus voluptates. Eos ut earum vitae dolores est assumenda. Inventore voluptatem doloribus rerum quia. Quo ex magni perferendis id saepe qui itaque aperiam.","II semestre",2,11,NULL
1208,69,"rerum et qui","Minus minus tenetur commodi cum possimus veniam. Quis doloremque voluptatem nam in qui error quaerat. Inventore est in numquam aliquam minima aut.","II semestre",2,15,NULL
1209,69,"ex totam sint","Id exercitationem in omnis dolorum quam. Qui et ut cum maxime et. Quia labore nisi veniam temporibus optio omnis laudantium natus. Maxime qui in fugiat amet voluptatem eos.","I semestre",3,12,NULL
1212,69,"vel velit non","Sit autem fugiat aut est omnis. Adipisci officia dolorem recusandae distinctio et quidem omnis. Tenetur quam fugiat eligendi saepe libero.","I semestre",3,15,www.quidem.uni.it
1218,70,"quas cum vel","Aperiam perspiciatis reprehenderit porro officiis. Numquam iusto in voluptatem consequuntur numquam amet. Perferendis ipsam sint fugit similique. Earum itaque aliquam vel saepe modi odit et.","I semestre",1,13,www.sunt.uni.it
1219,70,"nostrum atque ipsa","Iure corporis similique assumenda et eius hic. Ut modi illum aut quam sint. Et qui nesciunt occaecati et. Sint quaerat voluptatem aperiam suscipit ducimus omnis distinctio.","I semestre",1,11,www.suscipit.uni.it
1222,70,"consequatur architecto consequatur","Ipsam quis ullam dolore eveniet voluptate est explicabo ipsa. Est exercitationem porro nisi eum. Consequatur minus sed molestiae odio fuga.","II semestre",1,13,www.rerum.uni.it
1224,70,"eaque dolores est","Aut distinctio reprehenderit quam autem. Minima rem animi qui qui. Ad itaque numquam amet facilis.","I semestre",2,13,NULL
1228,70,"eius eum itaque","Quis inventore velit nemo quasi voluptas ullam. Aut neque quasi ut repellendus dolores molestias et. Quasi necessitatibus adipisci rerum voluptate non eum.","I semestre",2,12,NULL
1229,70,"sunt consequatur soluta","Cumque voluptatem labore sed accusantium modi aliquam ullam aut. Impedit aut est suscipit omnis eaque molestias. Quia quod ipsam libero facilis vitae.","II semestre",2,13,www.commodi.uni.it
1234,70,"nihil consectetur ex","Accusamus nesciunt iusto fugit dolores quaerat. Rerum neque atque placeat. Ab vero adipisci quia asperiores et rem quam.","I semestre",3,12,NULL
1240,70,"eveniet qui cumque","Repellendus aperiam voluptatem natus nulla soluta quia nisi minima. Quam laborum doloremque autem ut. Harum omnis sunt temporibus reprehenderit.","II semestre",3,15,www.quidem.uni.it
1244,71,"molestiae aut sit","Quo qui ut aut nemo. Autem aut incidunt dicta recusandae maxime. Nobis labore sapiente non rem. Ut dicta placeat animi labore eius.","I semestre",1,12,www.quo.uni.it
1245,71,"incidunt aperiam qui","Inventore et sit et et qui fugit. Velit iusto aut et assumenda asperiores reiciendis ut.","I semestre",1,12,www.enim.uni.it
1248,71,"aut dolorum distinctio","Aut fuga quae aut placeat in est. Sapiente alias cum fugit odio eum. Officiis debitis quae cumque. Cumque quam inventore atque dolores dolorem.","II semestre",1,14,NULL
1251,71,"fugit distinctio quibusdam","Atque quidem consectetur fugiat aut distinctio recusandae. Repudiandae voluptatibus est voluptas. Quidem voluptatem neque iusto optio in id ab. Architecto id porro autem quod.","I semestre",2,14,NULL
1252,71,"autem possimus illum","Nemo sit quia vel autem. Nesciunt quia pariatur quia quidem. Mollitia aperiam est nam.","I semestre",2,14,www.repellat.uni.it
1256,71,"officia cumque tempore","Quia aut numquam ducimus. Exercitationem architecto est non possimus maiores voluptatibus. Nam commodi cum nam vel.","II semestre",2,15,www.modi.uni.it
1261,72,"voluptas sit aliquam","Voluptas sed numquam laboriosam quia non dignissimos error minus. In nobis quia asperiores rerum delectus enim. Distinctio nesciunt dolores cumque soluta.","I semestre",1,11,www.earum.uni.it
1263,72,"amet itaque fugit","Sed quia ratione autem culpa. Officia rerum voluptatem consequatur quia veniam totam. In unde repellat perspiciatis quia.","II semestre",1,12,www.minima.uni.it
1267,72,"doloribus debitis eveniet","Voluptas dolor quia in. Optio officia ipsa sed accusantium adipisci minus quas quibusdam. Quae dolores ea similique error delectus. Et reprehenderit voluptatum earum sapiente dolorem iste.","I semestre",2,11,NULL
1274,73,"adipisci ut quis","Et voluptas maxime reprehenderit eius consequatur at. Corporis saepe recusandae temporibus. Maiores amet quaerat ab dolore nesciunt perspiciatis. Quaerat quia aut laudantium nostrum nihil alias.","I semestre",1,12,NULL
1277,73,"voluptas corporis recusandae","Dicta itaque natus atque aliquid dolore. Culpa voluptates id excepturi sunt autem aut exercitationem exercitationem. Voluptas possimus nihil eligendi molestias voluptate ipsa qui.","II semestre",1,12,www.quis.uni.it
1278,73,"unde at voluptas","Velit ullam optio aliquam. Error rem itaque dicta provident. Molestias et aperiam quisquam libero. Et explicabo adipisci ullam.","II semestre",1,11,NULL
1280,73,"exercitationem ea omnis","Quisquam voluptates deserunt architecto necessitatibus. Amet eum sint eum culpa in. Illum earum pariatur aut commodi ut error optio iste.","II semestre",1,14,NULL
1282,73,"accusantium tempora vel","Quos amet non et molestias quasi. Hic nam voluptatem et deserunt ea et possimus. Harum ab commodi laudantium eaque adipisci quae molestias.","I semestre",2,11,NULL
1284,73,"praesentium mollitia rerum","Voluptas quam et beatae aut nisi voluptas. Cupiditate cum sint rem numquam iste ipsa. Velit reiciendis labore repellat omnis distinctio nihil unde accusamus. Labore cum itaque ab.","II semestre",2,15,www.non.uni.it
1285,73,"qui sapiente voluptatem","Recusandae voluptatem quasi et necessitatibus quia in. Natus et sed reiciendis omnis ab alias. Et est ea aspernatur iure qui delectus alias. Ipsa libero magnam quia recusandae.","II semestre",2,14,NULL
1289,74,"quia non rerum","Aut dicta perferendis veniam cum quia quis. Dolorem dolor repellat quo quam enim dolores. Eveniet accusantium adipisci aliquid quis quo. Neque voluptatem ipsa iusto voluptas at veritatis.","I semestre",1,15,NULL
1290,74,"reiciendis dolorum labore","Quo est exercitationem dolorem id. Voluptatem harum deserunt adipisci sit dolorum. Harum impedit neque officiis in. Rem dolor harum a nesciunt. Eligendi ipsam aut ea corporis.","I semestre",1,13,NULL
1291,74,"laboriosam aperiam ut","Neque vero temporibus sunt beatae consequatur. Consequatur quam ut rerum dolorem repellendus iste. Quasi magnam tempora nisi error omnis. Et explicabo iure eum reiciendis quos amet.","II semestre",1,12,NULL
1293,74,"et fugit occaecati","Qui dolorem quidem doloribus nihil saepe ipsam. Iusto nemo non delectus. Eius laboriosam sed officiis ab incidunt pariatur. Fuga nisi ut et incidunt dicta optio.","II semestre",1,15,NULL
1295,74,"repudiandae amet similique","Ut facilis repudiandae sed perferendis. Aliquam et dolores molestias ab consequuntur accusantium voluptas. Sit fugit quas dolor et eligendi enim.","I semestre",2,14,www.et.uni.it
1297,74,"debitis est saepe","Accusantium sapiente esse et vitae. Dolores aut id voluptas expedita dignissimos aperiam. Totam iste qui cupiditate ab.","I semestre",2,11,www.soluta.uni.it
1300,74,"molestiae distinctio quis","Quisquam voluptas nemo sit iure. Consequatur labore dolorem quod quisquam quo rem. Fugit et tempora sapiente corporis sit aliquid.","II semestre",2,14,NULL
1303,75,"quaerat in qui","Unde laboriosam deserunt fugit dolor. Eos fuga expedita vel eum quo.","I semestre",1,11,NULL
1304,75,"minus expedita et","Sapiente ratione consequuntur enim sed. Nemo doloribus quos architecto minus adipisci. Et sit aspernatur vel dolores.","I semestre",1,12,NULL
1305,75,"consectetur aut est","Tempore ut ut maiores temporibus. Quos molestiae expedita vitae ea veritatis et. Quis possimus mollitia ut. Voluptatem nam laborum et sint rem officia qui.","I semestre",1,14,NULL
1307,75,"unde commodi qui","Ut architecto et nemo sed. Consequatur rerum sit totam illo dolorum blanditiis. Quo ad non laborum ad et repellendus dicta. Repellendus quod totam quia sit.","I semestre",1,14,www.quaerat.uni.it
1309,75,"porro et aut","Placeat quae unde neque consequatur dolor enim. Debitis nesciunt iste facilis tempore et tenetur. Eaque rem iusto similique iste qui explicabo.","II semestre",1,14,www.placeat.uni.it
1313,75,"qui vitae molestias","Vero quisquam corrupti nesciunt veniam molestias sint nobis officia. Ea dolore perspiciatis id.","I semestre",2,14,NULL
1314,75,"enim unde dolorem","Voluptate modi est facilis cumque ut autem. Aut ut nulla itaque fuga. Laboriosam dolores nihil minus. Ut ullam molestias nemo aliquid vel.","I semestre",2,12,www.repellat.uni.it
1317,75,"sit amet voluptatum","Est quam et in sed et veritatis molestiae dolores. Enim est officia cumque temporibus. Deleniti qui veritatis enim possimus.","II semestre",2,13,www.et.uni.it


3-Query

id,degree_id,name,surname,date_of_birth,fiscal_code,enrolment_date,registration_number,email
1,61,Antonio,D'angelo,1972-08-31,QPXVYW51Z02T871B,2019-02-21,620033,lbellini@sorrentino.it
2,44,Nico,Bianco,1983-12-15,QJGUPY60I48P579X,2018-11-15,620034,mercedes.conte@yahoo.com
3,67,Rocco,Serra,1973-04-09,XBDISV06Y00G224B,2020-05-28,620035,mfarina@libero.it
4,55,Alan,Bianchi,1991-02-09,PPTBJS10M72R784W,2018-11-28,620036,nbianchi@grasso.org
6,70,Patrizio,Greco,1992-11-15,RHYNRD88R06H626Y,2018-12-05,620038,donati.evangelista@yahoo.com
8,44,Rudy,Vitali,1991-02-17,VYYHLN80U40E018F,2020-09-17,620040,zconte@marino.it
9,55,Eriberto,Silvestri,1992-12-13,LNBEVJ09S67R509E,2021-06-07,620041,maika.piras@gmail.com
10,43,Lidia,Palumbo,1973-08-17,QALBXJ79U03H174T,2019-11-05,620042,jmazza@martini.it
11,26,Marina,Fabbri,1978-05-15,EYITRZ20B15I067V,2020-12-29,620043,demi00@testa.org
12,58,Gabriele,Vitale,1973-01-22,OWOIMP20H19Y297D,2020-12-30,620044,irene.giordano@libero.it
13,39,Marzio,Gentile,1988-05-12,RKMXWO29G90P090E,2020-08-18,620045,lisa.bellini@email.it
14,40,Marieva,Pellegrino,1992-03-16,KZXTXV35S98R279X,2019-12-27,620046,primo.marchetti@gmail.com
